0	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
1	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
2	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
3	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
4	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
5	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
6	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
7	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
8	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
9	55	-0.07344324141740799 -0.04795586317777634 0.19055822491645813 0.4499374032020569 -0.12314222753047943 0.10218740999698639 -0.3271228075027466 0.021206695586442947 0.30917754769325256 -0.14044128358364105 -0.012754185125231743 0.23992565274238586 -0.29667937755584717 -0.21341437101364136 0.583950936794281 0.05226845294237137
