material_id,original_value,prediction
icsd_14,0.9951603695408148,-0.0021069273
icsd_200,2.5301105643206725,0.4031395
icsd_76,2.678350685240298,0.42786744
icsd_22,1.1473407139191816,0.059692405
icsd_222,0.9952006614585917,-0.002089344
